ensembl_gene_id	hgnc_symbol	TPM
ENSG00000158792	SPATA2L	93
ENSG00000230246	SPATA31C1	2
ENSG00000167523	SPATA33	319
ENSG00000145375	SPATA5	700
ENSG00000171763	SPATA5L1	31
ENSG00000132122	SPATA6	307
ENSG00000106686	SPATA6L	40
ENSG00000186583	SPATC1	0
ENSG00000274679	SPATC1L	67
ENSG00000123352	SPATS2	519
ENSG00000196141	SPATS2L	426
ENSG00000161888	SPC24	577
ENSG00000277909	SPC25	767
ENSG00000114902	SPCS1	23
ENSG00000118363	SPCS2	1159
ENSG00000129128	SPCS3	1337
ENSG00000040275	SPDL1	576
ENSG00000163806	SPDYA	118
ENSG00000136206	SPDYE1	17
ENSG00000274570	SPDYE10P	14
ENSG00000205238	SPDYE2	32
ENSG00000173678	SPDYE2B	19
ENSG00000214300	SPDYE3	328
ENSG00000170092	SPDYE5	61
ENSG00000273520	SPDYE8P	76
ENSG00000262461	SPDYE9P	74
ENSG00000128487	SPECC1	505
ENSG00000100014	SPECC1L	363
ENSG00000258555	SPECC1L-ADORA2A	4
ENSG00000152582	SPEF2	452
ENSG00000065526	SPEN	1656
ENSG00000104133	SPG11	562
ENSG00000090487	SPG21	1255
ENSG00000197912	SPG7	1474
ENSG00000176170	SPHK1	0
ENSG00000063176	SPHK2	192
ENSG00000066336	SPI1	49
ENSG00000269404	SPIB	4
ENSG00000163611	SPICE1	209
ENSG00000164808	SPIDR	931
ENSG00000106723	SPIN1	1593
ENSG00000147059	SPIN2A	2
ENSG00000186787	SPIN2B	115
ENSG00000186767	SPIN4	216
ENSG00000128040	SPINK2	5328
ENSG00000204909	SPINK9	226
ENSG00000166145	SPINT1	171
ENSG00000167642	SPINT2	887
ENSG00000134278	SPIRE1	16
ENSG00000204991	SPIRE2	69
ENSG00000197471	SPN	2588
ENSG00000169682	SPNS1	155
ENSG00000183018	SPNS2	205
ENSG00000182557	SPNS3	317
ENSG00000107742	SPOCK2	63
ENSG00000196104	SPOCK3	0
ENSG00000262655	SPON1	0
ENSG00000159674	SPON2	37
ENSG00000121067	SPOP	617
ENSG00000144228	SPOPL	559
ENSG00000198917	SPOUT1	210
ENSG00000118785	SPP1	0
ENSG00000072080	SPP2	250
ENSG00000138600	SPPL2A	194
ENSG00000005206	SPPL2B	398
ENSG00000157837	SPPL3	458
ENSG00000166068	SPRED1	329
ENSG00000198369	SPRED2	783
ENSG00000188766	SPRED3	11
ENSG00000203772	SPRN	0
ENSG00000010072	SPRTN	157
ENSG00000164056	SPRY1	1380
ENSG00000136158	SPRY2	22
ENSG00000168939	SPRY3	49
ENSG00000187678	SPRY4	42
ENSG00000167778	SPRYD3	52
ENSG00000176422	SPRYD4	341
ENSG00000123178	SPRYD7	40
ENSG00000111671	SPSB2	73
ENSG00000162032	SPSB3	123
ENSG00000163554	SPTA1	87
ENSG00000197694	SPTAN1	442
ENSG00000070182	SPTB	10
ENSG00000115306	SPTBN1	3562
ENSG00000090054	SPTLC1	117
ENSG00000100596	SPTLC2	2386
ENSG00000172296	SPTLC3	519
ENSG00000165389	SPTSSA	83
ENSG00000179119	SPTY2D1	591
ENSG00000134548	SPX	0
ENSG00000104549	SQLE	259
ENSG00000161011	SQSTM1	428
ENSG00000213523	SRA1	381
ENSG00000068784	SRBD1	423
ENSG00000197122	SRC	95
ENSG00000080603	SRCAP	953
ENSG00000145545	SRD5A1	156
ENSG00000128039	SRD5A3	167
ENSG00000072310	SREBF1	163
ENSG00000198911	SREBF2	593
ENSG00000153914	SREK1	4009
ENSG00000153006	SREK1IP1	87
ENSG00000112658	SRF	587
ENSG00000151304	SRFBP1	361
ENSG00000196935	SRGAP1	34
ENSG00000266028	SRGAP2	241
ENSG00000196369	SRGAP2B	801
ENSG00000196220	SRGAP3	71
ENSG00000122862	SRGN	7417
ENSG00000075142	SRI	946
ENSG00000116649	SRM	514
ENSG00000140319	SRP14	5331
ENSG00000153037	SRP19	449
ENSG00000100883	SRP54	423
ENSG00000167881	SRP68	1058
ENSG00000174780	SRP72	1155
ENSG00000143742	SRP9	2742
ENSG00000096063	SRPK1	823
ENSG00000135250	SRPK2	941
ENSG00000184343	SRPK3	1
ENSG00000182934	SRPRA	1410
ENSG00000144867	SRPRB	160
ENSG00000102359	SRPX2	74
ENSG00000167720	SRR	163
ENSG00000100104	SRRD	75
ENSG00000133226	SRRM1	2691
ENSG00000167978	SRRM2	3889
ENSG00000139767	SRRM4	9
ENSG00000087087	SRRT	623
ENSG00000136450	SRSF1	2291
ENSG00000188529	SRSF10	5274
ENSG00000116754	SRSF11	4395
ENSG00000154548	SRSF12	96
ENSG00000161547	SRSF2	5444
ENSG00000112081	SRSF3	7409
ENSG00000116350	SRSF4	3205
ENSG00000100650	SRSF5	8346
ENSG00000124193	SRSF6	6113
ENSG00000115875	SRSF7	4844
ENSG00000263465	SRSF8	575
ENSG00000111786	SRSF9	1149
ENSG00000271303	SRXN1	10
ENSG00000141380	SS18	796
ENSG00000184402	SS18L1	288
ENSG00000008324	SS18L2	449
ENSG00000138385	SSB	1635
ENSG00000262771	SSBP1	1324
ENSG00000145687	SSBP2	2000
ENSG00000157216	SSBP3	742
ENSG00000130511	SSBP4	271
ENSG00000084112	SSH1	1112
ENSG00000141298	SSH2	689
ENSG00000172830	SSH3	136
ENSG00000176101	SSNA1	443
ENSG00000123096	SSPN	70
ENSG00000197558	SSPO	32
ENSG00000124783	SSR1	2068
ENSG00000163479	SSR2	948
ENSG00000114850	SSR3	638
ENSG00000180879	SSR4	1113
ENSG00000149136	SSRP1	1149
ENSG00000180616	SSTR2	85
ENSG00000160075	SSU72	938
ENSG00000125046	SSUH2	0
ENSG00000117155	SSX2IP	550
ENSG00000100380	ST13	1669
ENSG00000147488	ST18	60
ENSG00000008513	ST3GAL1	483
ENSG00000157350	ST3GAL2	172
ENSG00000126091	ST3GAL3	6
ENSG00000110080	ST3GAL4	291
ENSG00000115525	ST3GAL5	120
ENSG00000064225	ST3GAL6	209
ENSG00000073849	ST6GAL1	289
ENSG00000144057	ST6GAL2	591
ENSG00000136840	ST6GALNAC4	133
ENSG00000160408	ST6GALNAC6	120
ENSG00000004866	ST7	580
ENSG00000007341	ST7L	20
ENSG00000111728	ST8SIA1	439
ENSG00000113532	ST8SIA4	530
ENSG00000101638	ST8SIA5	42
ENSG00000148488	ST8SIA6	357
ENSG00000010327	STAB1	165
ENSG00000144681	STAC	10
ENSG00000141750	STAC2	11
ENSG00000118007	STAG1	1663
ENSG00000101972	STAG2	2731
ENSG00000066923	STAG3	123
ENSG00000205583	STAG3L1	116
ENSG00000277072	STAG3L2	682
ENSG00000174353	STAG3L3	1317
ENSG00000106610	STAG3L4	243
ENSG00000242294	STAG3L5P	81
ENSG00000136738	STAM	265
ENSG00000115145	STAM2	688
ENSG00000124356	STAMBP	902
ENSG00000138134	STAMBPL1	306
ENSG00000035720	STAP1	293
ENSG00000178078	STAP2	106
ENSG00000147465	STAR	59
ENSG00000131748	STARD3	64
ENSG00000010270	STARD3NL	556
ENSG00000164211	STARD4	245
ENSG00000172345	STARD5	1
ENSG00000084090	STARD7	1303
ENSG00000130052	STARD8	220
ENSG00000159433	STARD9	595
ENSG00000115415	STAT1	777
ENSG00000170581	STAT2	590
ENSG00000168610	STAT3	569
ENSG00000138378	STAT4	462
ENSG00000126561	STAT5A	1310
ENSG00000173757	STAT5B	858
ENSG00000166888	STAT6	632
ENSG00000124214	STAU1	552
ENSG00000040341	STAU2	268
ENSG00000118804	STBD1	0
ENSG00000123473	STIL	656
ENSG00000167323	STIM1	265
ENSG00000109689	STIM2	485
ENSG00000168439	STIP1	470
ENSG00000072786	STK10	438
ENSG00000118046	STK11	77
ENSG00000144589	STK11IP	118
ENSG00000115661	STK16	17
ENSG00000164543	STK17A	313
ENSG00000081320	STK17B	4612
ENSG00000226257	STK19	77
ENSG00000102572	STK24	602
ENSG00000115694	STK25	580
ENSG00000134602	STK26	721
ENSG00000104375	STK3	618
ENSG00000196335	STK31	27
ENSG00000152953	STK32B	96
ENSG00000165752	STK32C	125
ENSG00000130413	STK33	453
ENSG00000125834	STK35	242
ENSG00000163482	STK36	168
ENSG00000112079	STK38	768
ENSG00000211455	STK38L	97
ENSG00000198648	STK39	267
ENSG00000101109	STK4	1395
ENSG00000196182	STK40	167
ENSG00000198870	STKLD1	0
ENSG00000117632	STMN1	21575
ENSG00000197457	STMN3	651
ENSG00000230873	STMND1	9
ENSG00000148175	STOM	2930
ENSG00000067221	STOML1	25
ENSG00000165283	STOML2	504
ENSG00000243244	STON1	179
ENSG00000068781	STON1-GTF2A1L	0
ENSG00000140022	STON2	541
ENSG00000165730	STOX1	116
ENSG00000173320	STOX2	341
ENSG00000001460	STPG1	40
ENSG00000137868	STRA6	5
ENSG00000266173	STRADA	292
ENSG00000082146	STRADB	49
ENSG00000023734	STRAP	838
ENSG00000165209	STRBP	392
ENSG00000242866	STRC	12
ENSG00000143093	STRIP1	309
ENSG00000128578	STRIP2	42
ENSG00000115808	STRN	427
ENSG00000196792	STRN3	663
ENSG00000090372	STRN4	120
ENSG00000101846	STS	91
ENSG00000134910	STT3A	958
ENSG00000163527	STT3B	3793
ENSG00000103266	STUB1	168
ENSG00000104915	STX10	234
ENSG00000135604	STX11	1
ENSG00000117758	STX12	527
ENSG00000124222	STX16	2497
ENSG00000136874	STX17	613
ENSG00000168818	STX18	541
ENSG00000111450	STX2	246
ENSG00000166900	STX3	516
ENSG00000103496	STX4	148
ENSG00000162236	STX5	47
ENSG00000135823	STX6	57
ENSG00000079950	STX7	1317
ENSG00000170310	STX8	214
ENSG00000136854	STXBP1	130
ENSG00000076944	STXBP2	175
ENSG00000116266	STXBP3	306
ENSG00000166263	STXBP4	344
ENSG00000164506	STXBP5	443
ENSG00000198252	STYX	238
ENSG00000127952	STYXL1	119
ENSG00000113387	SUB1	2173
ENSG00000136143	SUCLA2	117
ENSG00000163541	SUCLG1	266
ENSG00000172340	SUCLG2	103
ENSG00000094975	SUCO	736
ENSG00000111707	SUDS3	425
ENSG00000107882	SUFU	425
ENSG00000175600	SUGCT	149
ENSG00000105705	SUGP1	86
ENSG00000064607	SUGP2	1981
ENSG00000165416	SUGT1	1714
ENSG00000239827	SUGT1P3	76
ENSG00000196562	SULF2	4
ENSG00000196502	SULT1A1	141
ENSG00000197165	SULT1A2	1
ENSG00000261052	SULT1A3	320
ENSG00000213648	SULT1A4	66
ENSG00000173597	SULT1B1	1576
ENSG00000198203	SULT1C2	29
ENSG00000198075	SULT1C4	470
ENSG00000109193	SULT1E1	0
ENSG00000105398	SULT2A1	37
ENSG00000088002	SULT2B1	9
ENSG00000144455	SUMF1	305
ENSG00000129103	SUMF2	476
ENSG00000116030	SUMO1	949
ENSG00000188612	SUMO2	3842
ENSG00000184900	SUMO3	1259
ENSG00000177688	SUMO4	0
ENSG00000164828	SUN1	1098
ENSG00000100242	SUN2	581
ENSG00000139531	SUOX	386
ENSG00000092201	SUPT16H	2681
ENSG00000102710	SUPT20H	940
ENSG00000196284	SUPT3H	384
ENSG00000213246	SUPT4H1	900
ENSG00000196235	SUPT5H	553
ENSG00000109111	SUPT6H	611
ENSG00000119760	SUPT7L	768
ENSG00000156502	SUPV3L1	357
ENSG00000148290	SURF1	235
ENSG00000148291	SURF2	303
ENSG00000148248	SURF4	95
ENSG00000148296	SURF6	115
ENSG00000106868	SUSD1	594
ENSG00000157303	SUSD3	313
ENSG00000100647	SUSD6	475
ENSG00000101945	SUV39H1	152
ENSG00000152455	SUV39H2	283
ENSG00000178691	SUZ12	1486
ENSG00000264538	SUZ12P1	281
ENSG00000159164	SV2A	151
ENSG00000122012	SV2C	17
ENSG00000177868	SVBP	102
ENSG00000197321	SVIL	934
ENSG00000198168	SVIP	980
ENSG00000166111	SVOP	43
ENSG00000157703	SVOPL	3
ENSG00000133789	SWAP70	998
ENSG00000175854	SWI5	104
ENSG00000173928	SWSAP1	212
ENSG00000116668	SWT1	490
ENSG00000169895	SYAP1	2571
ENSG00000171772	SYCE1	0
ENSG00000205078	SYCE1L	19
ENSG00000161860	SYCE2	32
ENSG00000198765	SYCP1	84
ENSG00000196074	SYCP2	50
ENSG00000139351	SYCP3	140
ENSG00000105137	SYDE1	84
ENSG00000097096	SYDE2	60
ENSG00000117614	SYF2	1215
ENSG00000165025	SYK	1597
ENSG00000125755	SYMPK	191
ENSG00000185666	SYN3	0
ENSG00000162520	SYNC	216
ENSG00000135316	SYNCRIP	1716
ENSG00000131018	SYNE1	799
ENSG00000054654	SYNE2	888
ENSG00000176438	SYNE3	23
ENSG00000181392	SYNE4	5
ENSG00000227460	SYNGAP1	92
ENSG00000100321	SYNGR1	178
ENSG00000108639	SYNGR2	466
ENSG00000127561	SYNGR3	0
ENSG00000159082	SYNJ1	172
ENSG00000078269	SYNJ2	380
ENSG00000213463	SYNJ2BP	1020
ENSG00000258644	SYNJ2BP-COX16	1
ENSG00000171992	SYNPO	3
ENSG00000172403	SYNPO2	52
ENSG00000275066	SYNRG	291
ENSG00000008282	SYPL1	3171
ENSG00000204070	SYS1	91
ENSG00000254806	SYS1-DBNDD2	4
ENSG00000067715	SYT1	160
ENSG00000132718	SYT11	413
ENSG00000173227	SYT12	19
ENSG00000204176	SYT15	5
ENSG00000143858	SYT2	3
ENSG00000142765	SYTL1	217
ENSG00000137501	SYTL2	0
ENSG00000164674	SYTL3	2
ENSG00000102362	SYTL4	904
ENSG00000162298	SYVN1	389
ENSG00000055070	SZRD1	187
ENSG00000198198	SZT2	646
ENSG00000100324	TAB1	257
ENSG00000055208	TAB2	1385
ENSG00000157625	TAB3	743
ENSG00000147526	TACC1	2736
ENSG00000138162	TACC2	95
ENSG00000013810	TACC3	2187
ENSG00000136463	TACO1	97
ENSG00000152382	TADA1	572
ENSG00000277104	TADA2A	188
ENSG00000173011	TADA2B	31
ENSG00000171148	TADA3	534
ENSG00000147133	TAF1	653
ENSG00000166337	TAF10	346
ENSG00000064995	TAF11	376
ENSG00000120656	TAF12	436
ENSG00000197780	TAF13	62
ENSG00000276833	TAF15	524
ENSG00000143498	TAF1A	96
ENSG00000115750	TAF1B	85
ENSG00000103168	TAF1C	154
ENSG00000166012	TAF1D	1314
ENSG00000122728	TAF1L	32
ENSG00000064313	TAF2	1214
ENSG00000165632	TAF3	631
ENSG00000130699	TAF4	133
ENSG00000141384	TAF4B	163
ENSG00000148835	TAF5	2
ENSG00000135801	TAF5L	36
ENSG00000106290	TAF6	109
ENSG00000162227	TAF6L	28
ENSG00000178913	TAF7	1961
ENSG00000137413	TAF8	305
ENSG00000276463	TAF9	575
ENSG00000187325	TAF9B	1626
ENSG00000164691	TAGAP	1029
ENSG00000149591	TAGLN	0
ENSG00000158710	TAGLN2	3467
ENSG00000162367	TAL1	512
ENSG00000177156	TALDO1	1481
ENSG00000279643	TAMM41	100
ENSG00000115183	TANC1	123
ENSG00000170921	TANC2	402
ENSG00000183597	TANGO2	203
ENSG00000103047	TANGO6	226
ENSG00000136560	TANK	657
ENSG00000160551	TAOK1	1977
ENSG00000149930	TAOK2	109
ENSG00000135090	TAOK3	4422
ENSG00000227816	TAP1	216
ENSG00000228582	TAP2	96
ENSG00000236490	TAPBP	1342
ENSG00000139192	TAPBPL	443
ENSG00000169762	TAPT1	589
ENSG00000059588	TARBP1	2203
ENSG00000139546	TARBP2	90
ENSG00000120948	TARDBP	1634
ENSG00000143374	TARS2	409
ENSG00000261984	TAS2R14	3
ENSG00000262111	TAS2R30	201
ENSG00000127364	TAS2R4	10
ENSG00000262612	TAS2R43	116
ENSG00000127366	TAS2R5	168
ENSG00000089123	TASP1	312
ENSG00000198650	TAT	16
ENSG00000147687	TATDN1	376
ENSG00000157014	TATDN2	330
ENSG00000203705	TATDN3	316
ENSG00000106052	TAX1BP1	974
ENSG00000213977	TAX1BP3	40
ENSG00000102125	TAZ	402
ENSG00000065882	TBC1D1	397
ENSG00000099992	TBC1D10A	49
ENSG00000169221	TBC1D10B	465
ENSG00000175463	TBC1D10C	475
ENSG00000108239	TBC1D12	18
ENSG00000107021	TBC1D13	739
ENSG00000132405	TBC1D14	427
ENSG00000121749	TBC1D15	707
ENSG00000167291	TBC1D16	42
ENSG00000104946	TBC1D17	161
ENSG00000109680	TBC1D19	132
ENSG00000095383	TBC1D2	2
ENSG00000125875	TBC1D20	514
ENSG00000054611	TBC1D22A	23
ENSG00000065491	TBC1D22B	53
ENSG00000036054	TBC1D23	435
ENSG00000162065	TBC1D24	293
ENSG00000068354	TBC1D25	225
ENSG00000167202	TBC1D2B	243
ENSG00000111490	TBC1D30	34
ENSG00000156787	TBC1D31	226
ENSG00000146350	TBC1D32	214
ENSG00000136111	TBC1D4	91
ENSG00000131374	TBC1D5	1503
ENSG00000145979	TBC1D7	329
ENSG00000204634	TBC1D8	42
ENSG00000133138	TBC1D8B	3371
ENSG00000109436	TBC1D9	176
ENSG00000197226	TBC1D9B	370
ENSG00000171530	TBCA	825
ENSG00000105254	TBCB	180
ENSG00000124659	TBCC	451
ENSG00000113838	TBCCD1	125
ENSG00000141556	TBCD	235
ENSG00000285053	TBCE	76
ENSG00000154114	TBCEL	566
ENSG00000145348	TBCK	383
ENSG00000183735	TBK1	328
ENSG00000198933	TBKBP1	0
ENSG00000101849	TBL1X	103
ENSG00000177565	TBL1XR1	4740
ENSG00000106638	TBL2	30
ENSG00000183751	TBL3	300
ENSG00000112592	TBP	317
ENSG00000028839	TBPL1	262
ENSG00000154144	TBRG1	408
ENSG00000136270	TBRG4	104
ENSG00000143178	TBX19	0
ENSG00000149922	TBX6	75
ENSG00000006638	TBXA2R	24
ENSG00000059377	TBXAS1	535
ENSG00000276776	TC2N	919
ENSG00000198420	TCAF1	925
ENSG00000170379	TCAF2	342
ENSG00000179152	TCAIM	510
ENSG00000240280	TCAM1P	22
ENSG00000187735	TCEA1	1540
ENSG00000171703	TCEA2	191
ENSG00000172465	TCEAL1	346
ENSG00000184905	TCEAL2	424
ENSG00000196507	TCEAL3	421
ENSG00000133142	TCEAL4	540
ENSG00000204065	TCEAL5	69
ENSG00000182916	TCEAL7	119
ENSG00000180964	TCEAL8	807
ENSG00000185222	TCEAL9	1296
ENSG00000176896	TCEANC	4
ENSG00000116205	TCEANC2	566
ENSG00000113649	TCERG1	2335
ENSG00000140262	TCF12	1260
ENSG00000233890	TCF19	379
ENSG00000276461	TCF20	139
ENSG00000163792	TCF23	55
ENSG00000141002	TCF25	818
ENSG00000071564	TCF3	799
ENSG00000196628	TCF4	1339
ENSG00000081059	TCF7	2
ENSG00000152284	TCF7L1	19
ENSG00000148737	TCF7L2	651
ENSG00000101190	TCFL5	260
ENSG00000139437	TCHP	84
ENSG00000110719	TCIRG1	116
ENSG00000100721	TCL1A	2
ENSG00000185339	TCN2	4
ENSG00000070814	TCOF1	705
ENSG00000120438	TCP1	2302
ENSG00000176148	TCP11L1	65
ENSG00000166046	TCP11L2	268
ENSG00000145022	TCTA	293
ENSG00000184786	TCTE3	516
ENSG00000152760	TCTEX1D1	229
ENSG00000213123	TCTEX1D2	96
ENSG00000188396	TCTEX1D4	0
ENSG00000204852	TCTN1	344
ENSG00000168778	TCTN2	253
ENSG00000119977	TCTN3	541
ENSG00000139372	TDG	38
ENSG00000042088	TDP1	129
ENSG00000111802	TDP2	219
ENSG00000173809	TDRD12	5
ENSG00000083544	TDRD3	284
ENSG00000196116	TDRD7	64
ENSG00000156414	TDRD9	0
ENSG00000182134	TDRKH	24
ENSG00000187079	TEAD1	123
ENSG00000197905	TEAD4	47
ENSG00000135605	TEC	896
ENSG00000205356	TECPR1	208
ENSG00000196663	TECPR2	84
ENSG00000099797	TECR	1210
ENSG00000167074	TEF	6
ENSG00000172171	TEFM	114
ENSG00000120156	TEK	76
ENSG00000188681	TEKT4P2	70
ENSG00000100726	TELO2	36
ENSG00000257949	TEN1	90
ENSG00000261408	TEN1-CDK3	3
ENSG00000129566	TEP1	375
ENSG00000159648	TEPP	6
ENSG00000167302	TEPSIN	7
ENSG00000167014	TERB2	12
ENSG00000147601	TERF1	444
ENSG00000132604	TERF2	377
ENSG00000166848	TERF2IP	836
ENSG00000135269	TES	770
ENSG00000088992	TESC	1
ENSG00000107140	TESK1	139
ENSG00000070759	TESK2	17
ENSG00000132749	TESMIN	308
ENSG00000135426	TESPA1	1022
ENSG00000138336	TET1	91
ENSG00000168769	TET2	1336
ENSG00000187605	TET3	318
ENSG00000136891	TEX10	609
ENSG00000136478	TEX2	629
ENSG00000226174	TEX22	1
ENSG00000144043	TEX261	403
ENSG00000164081	TEX264	178
ENSG00000151287	TEX30	668
ENSG00000240021	TEX35	0
ENSG00000151575	TEX9	431
ENSG00000108064	TFAM	523
ENSG00000116819	TFAP2E	2
ENSG00000090447	TFAP4	23
ENSG00000029639	TFB1M	287
ENSG00000162851	TFB2M	41
ENSG00000135457	TFCP2	199
ENSG00000198176	TFDP1	1276
ENSG00000114126	TFDP2	2525
ENSG00000068323	TFE3	304
ENSG00000112561	TFEB	7
ENSG00000105967	TFEC	1447
ENSG00000114354	TFG	1398
ENSG00000100109	TFIP11	316
ENSG00000003436	TFPI	2709
ENSG00000276504	TFPT	2
ENSG00000106327	TFR2	17
ENSG00000072274	TFRC	1146
ENSG00000088451	TGDS	331
ENSG00000105329	TGFB1	46
ENSG00000140682	TGFB1I1	26
ENSG00000119699	TGFB3	27
ENSG00000106799	TGFBR1	360
ENSG00000163513	TGFBR2	1116
ENSG00000135966	TGFBRAP1	1703
ENSG00000177426	TGIF1	16
ENSG00000118707	TGIF2	665
ENSG00000198959	TGM2	277
ENSG00000152291	TGOLN2	2012
ENSG00000137574	TGS1	610
ENSG00000115970	THADA	367
ENSG00000131931	THAP1	0
ENSG00000129028	THAP10	53
ENSG00000168286	THAP11	613
ENSG00000137492	THAP12	937
ENSG00000173451	THAP2	1
ENSG00000041988	THAP3	60
ENSG00000176946	THAP4	181
ENSG00000177683	THAP5	771
ENSG00000174796	THAP6	242
ENSG00000184436	THAP7	207
ENSG00000161277	THAP8	3
ENSG00000168152	THAP9	2
ENSG00000178726	THBD	103
ENSG00000137801	THBS1	46
ENSG00000169231	THBS3	3
ENSG00000159445	THEM4	437
ENSG00000130193	THEM6	97
ENSG00000130775	THEMIS2	367
ENSG00000113272	THG1L	356
ENSG00000185875	THNSL1	241
ENSG00000144115	THNSL2	7
ENSG00000079134	THOC1	990
ENSG00000125676	THOC2	2626
ENSG00000051596	THOC3	131
ENSG00000100296	THOC5	290
ENSG00000131652	THOC6	336
ENSG00000163634	THOC7	555
ENSG00000172009	THOP1	313
ENSG00000126351	THRA	195
ENSG00000054118	THRAP3	2777
ENSG00000151090	THRB	121
ENSG00000136114	THSD1	63
ENSG00000259431	THTPA	134
ENSG00000066654	THUMPD1	1805
ENSG00000138050	THUMPD2	455
ENSG00000134077	THUMPD3	275
ENSG00000154096	THY1	61
ENSG00000151500	THYN1	178
ENSG00000116001	TIA1	1278
ENSG00000221995	TIAF1	326
ENSG00000151923	TIAL1	1532
ENSG00000156299	TIAM1	76
ENSG00000146426	TIAM2	21
ENSG00000127666	TICAM1	113
ENSG00000140534	TICRR	37
ENSG00000066056	TIE1	471
ENSG00000145365	TIFA	300
ENSG00000078237	TIGAR	0
ENSG00000221944	TIGD1	565
ENSG00000180346	TIGD2	4
ENSG00000173825	TIGD3	8
ENSG00000169989	TIGD4	53
ENSG00000278016	TIGD5	129
ENSG00000164296	TIGD6	38
ENSG00000140993	TIGD7	217
ENSG00000181847	TIGIT	0
ENSG00000111602	TIMELESS	709
ENSG00000134809	TIMM10	648
ENSG00000132286	TIMM10B	295
ENSG00000099800	TIMM13	608
ENSG00000134375	TIMM17A	433
ENSG00000126768	TIMM17B	357
ENSG00000075336	TIMM21	328
ENSG00000277649	TIMM22	92
ENSG00000265354	TIMM23	698
ENSG00000204152	TIMM23B	397
ENSG00000104980	TIMM44	161
ENSG00000105197	TIMM50	156
ENSG00000126953	TIMM8A	89
ENSG00000150779	TIMM8B	607
ENSG00000100575	TIMM9	103
ENSG00000113845	TIMMDC1	666
ENSG00000102265	TIMP1	302
ENSG00000035862	TIMP2	1154
ENSG00000100234	TIMP3	296
ENSG00000092330	TINF2	337
ENSG00000163659	TIPARP	243
ENSG00000075131	TIPIN	110
ENSG00000143155	TIPRL	754
ENSG00000150455	TIRAP	10
ENSG00000137221	TJAP1	54
ENSG00000104067	TJP1	38
ENSG00000119139	TJP2	984
ENSG00000167900	TK1	1055
ENSG00000166548	TK2	49
ENSG00000149476	TKFC	438
ENSG00000163931	TKT	1601
ENSG00000275246	TLCD2	133
ENSG00000196781	TLE1	1
ENSG00000065717	TLE2	21
ENSG00000140332	TLE3	403
ENSG00000106829	TLE4	731
ENSG00000198586	TLK1	1808
ENSG00000146872	TLK2	580
ENSG00000095587	TLL2	10
ENSG00000137076	TLN1	1275
ENSG00000171914	TLN2	0
ENSG00000174125	TLR1	48
ENSG00000174123	TLR10	14
ENSG00000137462	TLR2	153
ENSG00000164342	TLR3	191
ENSG00000136869	TLR4	172
ENSG00000174130	TLR6	106
ENSG00000239732	TLR9	0
ENSG00000162604	TM2D1	429
ENSG00000169490	TM2D2	405
ENSG00000184277	TM2D3	432
ENSG00000169908	TM4SF1	471
ENSG00000163762	TM4SF18	125
ENSG00000145107	TM4SF19	30
ENSG00000136404	TM6SF1	0
ENSG00000149809	TM7SF2	117
ENSG00000064115	TM7SF3	971
ENSG00000100926	TM9SF1	255
ENSG00000125304	TM9SF2	970
ENSG00000077147	TM9SF3	728
ENSG00000101337	TM9SF4	170
ENSG00000198498	TMA16	203
ENSG00000232112	TMA7	2944
ENSG00000135926	TMBIM1	106
ENSG00000155957	TMBIM4	1307
ENSG00000139644	TMBIM6	3836
ENSG00000273722	TMC4	49
ENSG00000141524	TMC6	127
ENSG00000170537	TMC7	6
ENSG00000167895	TMC8	1312
ENSG00000172765	TMCC1	502
ENSG00000143183	TMCO1	943
ENSG00000150403	TMCO3	181
ENSG00000162542	TMCO4	259
ENSG00000113119	TMCO6	99
ENSG00000099203	TMED1	143
ENSG00000170348	TMED10	1289
ENSG00000086598	TMED2	895
ENSG00000166557	TMED3	417
ENSG00000158604	TMED4	1541
ENSG00000117500	TMED5	692
ENSG00000157315	TMED6	0
ENSG00000134970	TMED7	797
ENSG00000100580	TMED8	807
ENSG00000184840	TMED9	849
ENSG00000144339	TMEFF2	112
ENSG00000091947	TMEM101	229
ENSG00000109066	TMEM104	158
ENSG00000184988	TMEM106A	494
ENSG00000106460	TMEM106B	631
ENSG00000134291	TMEM106C	1851
ENSG00000179029	TMEM107	351
ENSG00000144868	TMEM108	32
ENSG00000110108	TMEM109	1059
ENSG00000178307	TMEM11	649
ENSG00000126062	TMEM115	76
ENSG00000198270	TMEM116	56
ENSG00000139173	TMEM117	4
ENSG00000189077	TMEM120A	30
ENSG00000188735	TMEM120B	140
ENSG00000152558	TMEM123	3211
ENSG00000179178	TMEM125	65
ENSG00000171202	TMEM126A	227
ENSG00000171204	TMEM126B	357
ENSG00000135956	TMEM127	455
ENSG00000132406	TMEM128	290
ENSG00000168936	TMEM129	98
ENSG00000166448	TMEM130	3
ENSG00000075568	TMEM131	911
ENSG00000172663	TMEM134	174
ENSG00000166575	TMEM135	25
ENSG00000149483	TMEM138	465
ENSG00000146859	TMEM140	62
ENSG00000244187	TMEM141	255
ENSG00000161558	TMEM143	306
ENSG00000164124	TMEM144	454
ENSG00000167619	TMEM145	29
ENSG00000105677	TMEM147	560
ENSG00000096092	TMEM14A	360
ENSG00000137210	TMEM14B	845
ENSG00000111843	TMEM14C	1099
ENSG00000168890	TMEM150A	20
ENSG00000249242	TMEM150C	423
ENSG00000170006	TMEM154	44
ENSG00000121895	TMEM156	183
ENSG00000011638	TMEM159	271
